,TV,Radio,Social Media,Influencer,Sales
1388,16.0,4.597245997,1.6692533330000001,Micro,56.07567864
1389,17.0,6.151246864,1.483987622,Macro,60.76229385
1390,43.0,13.99501231,0.845058595,Nano,152.4241128
1391,36.0,7.083959569,1.081620709,Nano,124.1332061
1392,89.0,23.72064054,0.690473124,Mega,321.3230185
1393,33.0,16.10664487,0.423792124,Mega,116.48973090000001
1394,98.0,34.41226462,1.9399697630000001,Macro,352.38032519999996
1395,16.0,8.303409472,2.058523812,Micro,52.87884782
1396,60.0,19.17142898,4.820069297,Macro,211.20368599999998
1397,40.0,12.16897263,1.785034944,Micro,140.9139961
1398,62.0,16.08778914,5.060162938,Macro,215.72975950000003
1399,26.0,10.81384681,2.310877745,Micro,95.28065047
1400,68.0,21.28876131,3.213254208,Nano,239.4136594
1401,85.0,24.74836655,2.6075442680000003,Micro,306.42067169999996
1402,59.0,16.64673559,6.234787461,Mega,210.121506
1403,62.0,24.93153398,5.478962155,Nano,216.93652709999998
1404,60.0,21.11999146,5.703028235,Macro,209.3268298
1405,77.0,28.85380575,6.217753837,Micro,279.7655483
1406,79.0,30.018194199999996,4.184199312,Micro,283.59439019999996
1407,58.0,20.50407599,3.431358073,Mega,208.95921140000002
1408,100.0,34.36913284,5.77397264,Mega,358.8975626
1409,80.0,23.9546322,3.203461356,Micro,283.78129
1410,15.0,9.047571207,1.3400079409999999,Micro,57.4053155
1411,73.0,20.74650679,1.918559126,Macro,262.8661923
1412,84.0,34.98456952,11.26042983,Macro,301.4931202
1413,41.0,9.556845464,1.356011738,Micro,139.9053476
1414,96.0,29.649119,5.09171967,Macro,343.11442339999996
1415,97.0,28.72454528,6.334771996000001,Mega,348.1096475
1416,59.0,20.68293062,1.912705682,Nano,209.2848034
1417,60.0,14.31611675,3.1344279889999997,Macro,215.4557751
1418,49.0,17.82159027,2.732126315,Mega,175.8979831
1419,23.0,10.2124244,0.10423892800000001,Micro,83.19717896
1420,76.0,24.45854148,4.009270923,Nano,266.413766
1421,38.0,8.062971378,2.409346229,Macro,132.3142815
1422,24.0,2.353887518,1.093828271,Nano,81.69957779
1423,83.0,20.31568063,1.682342275,Macro,298.70639700000004
1424,53.0,16.56332672,3.9695701710000004,Micro,189.9324946
1425,33.0,8.183954068,0.147169499,Nano,114.20392930000001
1426,33.0,19.33747589,0.742523265,Nano,114.0368952
1427,93.0,31.24781296,7.63806843,Macro,331.00622799999996
1428,61.0,22.69716459,6.146138462000001,Micro,216.03647650000002
1429,67.0,21.50116376,2.8102131519999998,Mega,236.1821108
1430,49.0,8.283163562999999,1.257285088,Mega,177.4436895
1431,90.0,20.40428624,2.2177877169999998,Nano,322.22099510000004
1432,69.0,17.02750719,3.249834162,Nano,244.8532522
1433,22.0,7.7897611929999995,0.288511704,Mega,79.85053634
1434,55.0,20.69486154,3.953574081,Nano,192.682492
1435,68.0,16.67482871,1.329460183,Macro,242.9898876
1436,77.0,27.15924867,6.883559609,Nano,275.9579113
1437,70.0,25.92397364,4.101003394,Macro,249.04857310000003
1438,28.0,17.01736977,3.0492925630000003,Micro,98.52768262
1439,32.0,11.95566454,3.206331913,Nano,115.61693259999998
1440,83.0,36.0042875,6.299889469,Nano,295.2811812
1441,39.0,16.43039265,0.629930468,Micro,140.2820132
1442,94.0,37.63339784,3.593898692,Mega,337.85006860000004
1443,39.0,14.85751537,4.283919463,Mega,142.92488590000002
1444,48.0,17.88145952,0.076059762,Macro,169.22780319999998
1445,83.0,29.04890683,1.9760473369999998,Nano,287.2446931
1446,98.0,34.76307368,3.207630038,Micro,347.24493019999994
1447,73.0,26.57564178,2.874401986,Nano,260.1839205
1448,47.0,13.39621739,4.181491721,Mega,164.7607918
1449,59.0,17.21377371,3.625658422,Micro,213.9776583
1450,43.0,13.78107412,1.250244985,Mega,150.938614
1451,66.0,23.44360429,3.9512074339999996,Mega,237.7629107
1452,10.0,6.171299414,2.248700745,Mega,37.09921372
1453,54.0,13.81708859,2.491412135,Mega,193.0901217
1454,24.0,13.022179,0.776760663,Macro,84.81924479999999
1455,52.0,20.82910512,3.906481634,Nano,182.7487325
1456,77.0,27.59973089,5.084562862,Mega,277.71945539999996
1457,61.0,20.21722551,6.875922114,Nano,216.6811536
1458,88.0,38.86435129,2.621418947,Nano,311.11469460000006
1459,92.0,30.29945976,5.942147048,Nano,328.3491751
1460,36.0,16.53025145,2.138833994,Mega,125.61015859999999
1461,84.0,26.01281569,3.0272666110000004,Macro,303.1964247
1462,94.0,31.26698648,5.332790413000001,Mega,339.190205
1463,91.0,36.1004354,4.332061718,Micro,319.9056448
1464,21.0,11.110302699999998,1.609824309,Nano,84.62406262
1465,70.0,18.75537671,4.499500158,Micro,256.2428753
1466,84.0,30.18997846,3.43325727,Nano,302.0929048
1467,24.0,10.79356441,2.557924297,Mega,79.26863682
1468,83.0,32.79010616,10.2437346,Mega,296.81223789999996
1469,13.0,7.444383355,5.103530387,Nano,44.05096813
1470,21.0,7.578230065,1.031606867,Nano,76.5992176
1471,100.0,31.73905151,6.53042334,Macro,353.251334
1472,76.0,23.59569776,4.519114653,Micro,267.7402836
1473,67.0,32.88272902,3.497704311,Nano,241.3945829
1474,73.0,24.18800586,5.899739191,Nano,264.2218327
1475,25.0,12.01841398,4.143639285,Macro,86.43456078
1476,23.0,17.77730935,3.5882872669999997,Nano,79.41889491
1477,11.0,8.572132356000001,3.8025829910000004,Macro,40.67745075
1478,36.0,20.38097787,3.928353632,Nano,123.4259731
1479,97.0,38.17272809,5.546782045,Micro,347.7659391
1480,55.0,14.15724514,3.449239584,Micro,201.99610159999997
1481,11.0,2.608126516,2.573891358,Micro,42.18314566
1482,46.0,24.51757273,1.461142201,Macro,162.7823996
1483,32.0,3.117856352,1.381985223,Macro,113.4593656
1484,74.0,25.11653866,5.846600187999999,Mega,261.9747959
1485,14.0,12.39563737,1.9081275709999999,Nano,58.53156501
1486,64.0,22.46616939,7.150085369,Nano,233.01546859999996
1487,66.0,22.33069931,4.741691262,Macro,236.0814972
1488,19.0,3.5623251189999996,1.7299214790000002,Nano,62.19423217
1489,50.0,22.48656303,4.686640068,Macro,170.8145171
1490,47.0,20.82015775,3.598794638,Mega,165.7856483
1491,46.0,19.46702048,1.145521306,Micro,162.15217109999998
1492,50.0,16.68128451,1.258518049,Nano,174.80397680000002
1493,89.0,31.55684861,6.639293117,Micro,316.1769362
1494,97.0,34.46795513,4.0881639089999995,Nano,347.5891327
1495,53.0,5.856616798999999,2.762125352,Nano,190.619282
1496,45.0,15.44215432,1.161453302,Macro,160.9908055
1497,28.0,9.812923503,0.36997177600000003,Mega,101.43865749999999
1498,53.0,24.63674178,3.3963406160000003,Macro,186.8078147
1499,78.0,30.78263387,4.327262063,Nano,273.6113122
1500,93.0,23.77163648,3.688207002,Nano,334.87174310000006
1501,100.0,32.57274847,5.430991677000001,Micro,355.3297239
1502,10.0,4.693662632,2.156240536,Macro,34.56679012
1503,45.0,12.90064612,0.843237641,Macro,164.33904980000003
1504,65.0,24.95557114,3.8865727210000003,Micro,231.3658464
1505,53.0,19.89061645,3.079466745,Nano,188.1511842
1506,43.0,6.89825317,0.6460960570000001,Nano,154.3991126
1507,28.0,7.191053729,0.032587652,Nano,98.73333034
1508,70.0,20.91279178,4.007210363,Mega,247.9036965
1509,16.0,8.511221137,2.605974425,Mega,56.43314187
1510,80.0,21.66131793,4.286278224,Micro,284.9795608
1511,52.0,14.68622497,3.8547327630000003,Mega,183.9145347
1512,81.0,24.53215154,5.363193035,Nano,284.4296988
1513,79.0,29.27454206,1.7912408359999998,Nano,278.7830371
1514,96.0,27.98283498,3.500553519,Nano,348.4377445
1515,40.0,19.94695027,4.409942415,Nano,144.8765937
1516,69.0,27.08276724,3.996892883,Mega,243.8078034
1517,13.0,1.067301036,0.8253141559999999,Macro,45.40662239
1518,14.0,3.047946161,0.998475322,Mega,46.48788091
1519,70.0,22.02797304,5.556095046,Macro,247.9725884
1520,67.0,18.27604405,2.348785403,Micro,237.759577
1521,30.0,22.46689109,4.616527829,Micro,104.44466640000002
1522,56.0,16.76213505,5.6479982070000005,Mega,196.4379226
1523,50.0,24.05831736,4.741096535,Nano,173.2842591
1524,45.0,13.48532605,5.942775544,Nano,157.88147709999998
1525,96.0,31.032178499999997,2.172376019,Mega,339.21039460000003
1526,82.0,26.53276921,4.872160564,Mega,295.93334669999996
1527,19.0,13.68520147,2.216926901,Macro,61.63307421
1528,33.0,16.58869133,2.0160968169999998,Macro,121.0863531
1529,76.0,28.313417100000002,5.173771428,Micro,266.32787149999996
1530,67.0,13.830779199999998,2.90002924,Mega,236.3068542
1531,11.0,4.952002391000001,7.309016167999999,Macro,40.14105417
1532,55.0,10.29724464,1.36503372,Mega,188.667483
1533,89.0,32.28081447,4.6064279610000005,Mega,311.4335461
1534,66.0,30.51105176,2.625733254,Micro,232.9948515
1535,22.0,1.551591041,0.48612911299999995,Macro,80.97345703
1536,88.0,26.71216178,5.834040145,Mega,308.0598456
1537,63.0,18.0716099,4.009603049,Macro,222.395167
1538,89.0,18.42630998,3.1586694019999997,Macro,316.3148646
1539,98.0,32.98528869,3.891731352,Micro,351.0535774
1540,47.0,7.903492524,1.551582154,Micro,173.5896069
1541,43.0,12.11627058,4.173004258,Macro,152.0483513
1542,61.0,24.68551263,5.22238047,Macro,218.9860804
1543,51.0,30.89320729,7.3898715720000006,Micro,175.98903130000002
1544,93.0,32.53845535,5.331902545,Macro,333.932421
1545,37.0,16.50000902,3.1384090189999996,Macro,130.7588912
1546,21.0,7.771726602,2.0759676430000003,Micro,73.39580202
1547,42.0,8.922966385,2.254832178,Nano,143.85622800000002
1548,88.0,20.72482281,4.321570987,Nano,314.8295426
1549,59.0,25.19640177,3.404124993,Macro,209.3645304
1550,35.0,7.868479803,0.06731754,Mega,121.8138666
1551,72.0,22.66567386,5.289217664,Micro,257.1158759
1552,47.0,22.38166556,2.322283907,Mega,166.0603064
1553,80.0,32.20083678,5.583016234,Micro,282.61784
1554,26.0,4.5451108730000005,2.852404636,Macro,93.01538817
1555,51.0,16.57349003,0.928129377,Macro,189.9203029
1556,90.0,14.39599154,0.8956461840000001,Nano,323.1347398
1557,78.0,28.11706363,4.28069051,Micro,278.7620332
1558,70.0,19.83350146,2.1691263469999997,Nano,247.5921365
1559,77.0,21.52322437,3.905081353,Nano,273.467668
1560,85.0,32.16505613,5.313501318,Mega,299.83178399999997
1561,50.0,29.05558455,6.136696879,Macro,177.32389030000002
1562,11.0,10.03259879,0.6844865059999999,Nano,38.69555595
1563,73.0,23.16628697,4.273919017,Mega,257.6681116
1564,26.0,13.89189629,2.39359741,Micro,90.67791735
1565,72.0,25.6542875,6.396459843,Mega,250.6669444
1566,66.0,25.80615546,5.848905295,Micro,236.0313106
1567,70.0,14.41461909,1.874666304,Mega,249.9984974
1568,79.0,28.54447728,4.952881046,Nano,277.361873
1569,76.0,27.79645954,3.915785408,Macro,270.3551046
1570,21.0,13.85032361,2.900443085,Mega,73.83086992
1571,49.0,10.81167265,3.0563115780000003,Macro,174.51423380000003
1572,90.0,32.75641678,1.581845181,Macro,321.74787819999995
1573,15.0,8.240898541,4.207676862,Nano,54.81334067
1574,27.0,11.58423742,2.547683061,Macro,95.49114899
1575,24.0,6.688832575,1.043337879,Mega,83.99009901
1576,28.0,5.930538265,0.861035978,Macro,103.1628319
1577,75.0,22.71907633,3.5665633139999997,Micro,265.7948897
1578,58.0,15.69086872,3.143849286,Micro,204.40634119999999
1579,18.0,10.75229268,1.832885616,Nano,59.7933953
1580,25.0,5.717314067999999,0.126471551,Micro,91.03215459
1581,43.0,17.26923733,2.668721882,Micro,156.493122
1582,41.0,15.399307,1.168398986,Mega,150.2588494
1583,61.0,11.51253111,2.793347914,Macro,220.165067
1584,11.0,3.781891222,1.8881961090000001,Nano,41.63749948
1585,46.0,15.73424826,3.670681166,Mega,160.4675811
1586,42.0,11.95627229,1.748785255,Micro,148.9220025
1587,77.0,21.62079765,3.571579662,Nano,271.5474018
1588,78.0,15.73486797,0.509432226,Macro,281.9068631
1589,32.0,7.801082015,1.758760771,Nano,113.39893959999999
1590,75.0,25.26324859,2.504473175,Nano,267.235998
1591,22.0,10.90658815,0.283125518,Mega,80.50988544
1592,79.0,28.86285965,1.487848366,Nano,283.11154589999995
1593,49.0,7.870960618,4.867663371,Micro,176.12824640000002
1594,66.0,22.46543434,0.283374568,Mega,236.1719099
1595,47.0,9.721111207,0.881835115,Macro,167.9770283
1596,96.0,38.09039458,4.942815974,Macro,345.7806832
1597,42.0,16.05076847,1.6143499140000002,Macro,147.55542169999998
1598,33.0,12.52223274,0.056339938,Micro,119.02338229999998
1599,40.0,13.19401085,3.8921344380000003,Micro,139.9381321
1600,69.0,21.85879116,3.273587772,Mega,246.7614496
1601,50.0,18.9396793,2.457398302,Micro,176.9729111
1602,17.0,10.32892552,0.22490442,Micro,63.35830561
1603,39.0,14.37870711,2.671230095,Micro,138.7518293
1604,34.0,18.84526775,6.5010711389999996,Micro,123.0024932
1605,23.0,15.98558312,6.713201271,Macro,82.14573955
1606,68.0,19.89609401,3.691370434,Nano,243.5681539
1607,68.0,29.49996311,3.520463252,Mega,242.827857
1608,49.0,21.10940259,4.2474495889999995,Macro,171.1891551
1609,30.0,10.55302912,0.818136405,Macro,105.29926869999998
1610,29.0,4.952167506,0.015178191,Macro,104.90236759999999
1611,43.0,16.40090079,5.537219727,Nano,151.1494622
1612,92.0,33.30626217,5.365256008,Macro,332.13948189999996
1613,87.0,22.97221688,0.569872983,Nano,306.4455341
1614,74.0,19.7537397,4.996981078,Macro,257.8633264
1615,83.0,29.62779345,4.967052169,Micro,296.54049419999996
1616,18.0,12.96311522,0.9102734859999999,Macro,66.70886844
1617,40.0,18.44826657,2.240236875,Mega,141.6144208
1618,47.0,17.60586851,2.785139037,Macro,163.35267009999998
1619,100.0,35.08319587,6.750893552000001,Mega,353.12870780000003
1620,22.0,12.20577282,0.20962886100000003,Macro,82.87350391
1621,22.0,4.631875016,1.714052811,Micro,78.10913509999999
1622,97.0,32.81499473,6.469135436,Mega,347.1460055
1623,59.0,18.73693928,4.166428183,Nano,210.6886426
1624,34.0,6.288521566,0.784940388,Mega,118.71756299999998
1625,78.0,27.18067734,3.4627753869999998,Mega,276.0140254
1626,44.0,13.79194397,4.325957086,Macro,155.787445
1627,20.0,12.91275537,0.141228007,Micro,66.20189021
1628,22.0,8.539958592,1.726208762,Micro,81.24394386
1629,56.0,12.41464256,0.67122054,Nano,196.5945084
1630,81.0,32.46276288,7.3945933429999995,Micro,282.4714683
1631,34.0,14.41990991,3.449966023,Micro,119.9675456
1632,25.0,1.4394042999999999,0.47660126799999997,Mega,90.93193458
1633,95.0,30.79811267,4.432037098,Macro,338.1495517
1634,57.0,11.27077509,0.489079881,Nano,202.3643006
1635,99.0,30.33118132,6.874902604,Micro,349.063226
1636,78.0,26.71815053,3.363133607,Mega,279.2291959
1637,42.0,3.554830199,0.17540919600000002,Nano,147.7748273
1638,16.0,14.11605382,2.421047312,Micro,56.11037488
1639,77.0,26.85928418,4.954590412,Macro,274.5720105
1640,24.0,12.90902808,4.127052774,Macro,84.23062597
1641,28.0,6.029834723,4.226553307,Mega,95.39293351
1642,34.0,16.54897865,2.507602578,Micro,118.1257389
1643,10.0,3.7953868589999997,0.08705152,Mega,33.77579231
1644,84.0,21.84650885,1.4646748840000001,Macro,303.3009791
1645,25.0,10.14884347,4.178689225,Nano,90.8262619
1646,71.0,9.960783911,0.5634443889999999,Mega,255.84793650000003
1647,13.0,7.54871986,0.881171591,Nano,46.00775135
1648,26.0,11.43091748,1.637087299,Nano,91.22124236
1649,96.0,27.05157984,2.847943087,Nano,339.6879601
1650,16.0,2.181141862,0.316356235,Nano,56.18992373
1651,59.0,18.35068386,1.831142407,Micro,214.2691154
1652,37.0,18.37349871,4.085720398,Mega,136.2090591
1653,12.0,1.5789166319999999,4.637683176,Nano,41.7006822
1654,86.0,40.5572006,3.490643013,Micro,307.83223260000005
1655,68.0,18.75119331,4.596953264,Micro,245.2377744
1656,89.0,25.725216800000002,2.967397866,Micro,317.0033014
1657,16.0,0.36445310399999997,0.471870511,Micro,56.76894157
1658,52.0,18.22775097,1.46423568,Macro,184.4052178
1659,21.0,12.14047899,2.424122986,Mega,75.12890956
1660,80.0,21.65921915,0.185140718,Micro,283.8539032
1661,93.0,33.44612465,6.737926736,Macro,330.7683247
1662,36.0,11.74323228,1.380873108,Mega,130.1052305
1663,96.0,32.57632596,4.849638451000001,Nano,343.006536
1664,73.0,19.18375248,3.3458253439999996,Mega,262.2812906
1665,80.0,26.50857047,0.441110839,Mega,284.9354724
1666,68.0,17.30522246,3.5798857610000003,Micro,241.3253526
1667,87.0,26.286862899999996,1.777654087,Nano,307.3900957
1668,66.0,20.43830433,2.097019822,Nano,236.1587125
1669,64.0,22.23688421,5.39787857,Mega,225.08270090000002
1670,94.0,27.44276637,2.375615308,Micro,336.004897
1671,84.0,34.75985708,7.786331165,Micro,301.566465
1672,61.0,19.81327192,0.7331820640000001,Mega,217.33995130000002
1673,69.0,16.14051524,3.698544745,Micro,246.40920040000003
1674,94.0,27.63922592,3.796985953,Nano,336.9047215
1675,42.0,13.76651754,1.667909691,Macro,149.3342017
1676,32.0,8.307830874,3.835013023,Micro,112.92983799999999
1677,18.0,24.48425958,5.258960388999999,Macro,64.91713396
1678,96.0,33.24653379,3.953012517,Macro,343.302666
1679,89.0,20.86981195,7.8827581460000005,Nano,311.54587630000003
1680,53.0,21.22223249,3.97683231,Micro,186.6132475
1681,62.0,13.68365047,2.722705333,Micro,223.6224376
1682,85.0,32.11478337,6.307491644,Nano,304.5559203
1683,100.0,29.61090382,4.297266947,Mega,355.41133110000004
1684,28.0,13.44187653,5.166034391,Nano,101.2131872
1685,50.0,22.29554389,2.8213887360000003,Nano,176.294088
1686,26.0,10.27052279,1.7116371769999998,Mega,96.78863559999999
1687,40.0,5.283799574,0.056516875999999994,Nano,137.1191055
1688,22.0,11.86861071,0.222563672,Macro,78.82271742
1689,39.0,21.75233897,6.362993293,Nano,139.52894550000002
1690,97.0,39.72720142,5.700071102999999,Micro,345.40024239999997
1691,15.0,11.65346233,0.4192589,Nano,57.627218400000004
1692,42.0,6.5747540429999995,1.9064214730000002,Mega,146.44448880000002
1693,60.0,29.91466827,7.5660882339999995,Macro,213.23203199999998
1694,39.0,16.88059995,4.3004500430000006,Mega,134.58199109999998
1695,59.0,21.73227479,1.164412348,Nano,213.54622030000002
1696,13.0,1.785753879,1.150818911,Macro,44.24211889
1697,85.0,26.31262933,3.5274622730000003,Mega,301.2905938
1698,93.0,14.97152964,4.950837638,Nano,330.15238339999996
1699,39.0,19.77258376,1.9324047130000002,Nano,133.8829994
1700,24.0,15.57823282,0.613989803,Macro,78.67476945
1701,40.0,6.840434393,2.21127782,Micro,141.11488559999998
1702,94.0,30.74081606,1.325993613,Micro,335.52795330000004
1703,29.0,8.594467237,6.259991431,Macro,105.2733
1704,75.0,23.21583157,2.8234045119999998,Macro,267.1082037
1705,85.0,30.88592551,2.762634911,Macro,297.1210103
1706,51.0,15.57082643,4.419476769,Mega,181.36590790000002
1707,37.0,16.22896033,1.8565180430000001,Nano,136.5731341
1708,18.0,10.61128089,2.088636201,Nano,64.96739545
1709,13.0,1.132159663,2.182918919,Mega,44.56330667
1710,90.0,29.89162818,7.4453747329999995,Macro,316.02270539999995
1711,38.0,10.62808317,4.223887377,Nano,136.9299956
1712,89.0,31.34456883,5.531733764,Micro,313.8384574
1713,26.0,4.561389512,1.791092844,Micro,90.85086418
1714,92.0,31.09859014,5.451928941,Mega,328.2091588
1715,60.0,19.56382452,3.9115930760000004,Mega,213.84187169999998
1716,67.0,15.84387923,0.27484773100000004,Micro,242.9322355
1717,91.0,29.30289498,2.0541431869999998,Mega,324.2025999
1718,15.0,3.367646768,0.817346265,Micro,52.82900074
1719,82.0,27.9477843,2.390363872,Mega,293.5809716
1720,51.0,12.96221782,1.3075084270000001,Micro,182.02879
1721,53.0,24.25593991,3.567089593,Micro,188.7849519
1722,47.0,11.50318371,2.519338224,Nano,162.3156135
1723,34.0,10.9248179,2.7610776510000004,Nano,120.44808190000002
1724,70.0,27.8250589,7.517227186,Mega,251.8373844
1725,85.0,22.07045663,0.558257155,Mega,302.918988
1726,53.0,15.78634705,1.018862371,Macro,193.0239206
1727,57.0,16.93276889,0.570012164,Mega,205.320967
1728,93.0,27.05446611,5.748857069,Micro,328.6740039
1729,52.0,19.52140396,5.296023403,Macro,188.0374706
1730,92.0,30.33052366,6.592402221,Macro,329.55064730000004
1731,25.0,10.33219793,1.864729703,Macro,85.80145956
1732,83.0,23.74402735,3.853397609,Macro,298.1843017
1733,12.0,8.674406942000001,2.76024852,Mega,42.18848212
1734,58.0,19.31265786,7.152376619,Macro,205.85016130000002
1735,84.0,25.52112396,6.9821965829999995,Micro,303.9417894
1736,49.0,11.1856596,1.1175406829999999,Nano,174.947983
1737,17.0,5.915589549,3.679589765,Nano,57.35429218
1738,58.0,14.39177935,1.226266329,Micro,207.6955665
1739,46.0,12.8045883,0.403183606,Macro,162.9168273
1740,49.0,14.01663901,0.804732595,Mega,178.6016611
